date,speaker,party,sentence
2012-10-22,OBAMA,Dem,There — there are people in Iran who have the same aspirations as people all around the world for a better life.
2012-10-22,OBAMA,Dem,"And we hope that their leadership takes the right decision, but the deal we’ll accept is they end their nuclear program."
2012-10-22,OBAMA,Dem,It’s very straightforward.
2012-10-22,OBAMA,Dem,And I’m glad that Governor Romney agrees with the steps that we’re taking.
2012-10-22,OBAMA,Dem,"You know, there have been times, Governor, frankly, during the course of this campaign, where it sounded like you thought that you’d do the same things we did, but you’d say them louder and somehow that — that would make a difference."
2012-10-22,OBAMA,Dem,And it turns out that the work involved in setting up these crippling sanctions is painstaking.
2012-10-22,OBAMA,Dem,It’s meticulous.
2012-10-22,OBAMA,Dem,We started from the day we got into office.
2012-10-22,OBAMA,Dem,"And the reason is was so important — and this is a testament to how we’ve restored American credibility and strength around the world — is we had to make sure that all the countries participated, even countries like Russia and China."
2012-10-22,OBAMA,Dem,Because if it’s just us that are imposing sanctions — we’ve had sanctions in place a long time.
2012-10-22,OBAMA,Dem,It’s because we got everybody to agree that Iran is seeing so much pressure.
2012-10-22,OBAMA,Dem,And we’ve got to maintain that pressure.
2012-10-22,OBAMA,Dem,"There is a deal to be had, and that is that they abide by the rules that have already been established."
2012-10-22,OBAMA,Dem,They convince the international community they are not pursuing a nuclear program.
2012-10-22,OBAMA,Dem,There are inspections that are very intrusive.
2012-10-22,OBAMA,Dem,"But over time, what they can do is regain credibility."
2012-10-22,OBAMA,Dem,"In the meantime, though, we’re not going to let up the pressure until we have clear evidence that that takes place."
2012-10-22,OBAMA,Dem,And one last thing — just — just to make this point.
2012-10-22,OBAMA,Dem,The clock is ticking.
2012-10-22,OBAMA,Dem,We’re not going to allow Iran to perpetually engage in negotiations that lead nowhere.
2012-10-22,OBAMA,Dem,And I’ve been very clear to them.
2012-10-22,OBAMA,Dem,"You know, because of the intelligence coordination that we do with a range of countries, including Israel, we have a sense of when they would get breakout capacity, which means that we would not be able to intervene in time to stop their nuclear program."
2012-10-22,OBAMA,Dem,And that clock is ticking.
2012-10-22,OBAMA,Dem,"And we’re going to make sure that if they do not meet the demands of the international community, then we are going to take all options necessary to make sure they don’t have a nuclear weapon."
2012-10-22,ROMNEY,Rep,"I think from the very beginning, one of the challenges we’ve had with Iran is that they have looked at this administration, and felt that the administration was not as strong as it needed to be."
2012-10-22,ROMNEY,Rep,I think they saw weakness where they had expected to find American strength.
2012-10-22,ROMNEY,Rep,"And I say that because from the very beginning, the president in his campaign four years ago, said he would meet with all the world’s worst actors in his first year, he’d sit down with Chavez and Kim Jong-il, with Castro and President Ahmadinejad of Iran."
2012-10-22,ROMNEY,Rep,"And I think they looked and thought, well, that’s an unusual honor to receive from the President of the United States."
2012-10-22,ROMNEY,Rep,"And then the president began what I have called an apology tour, of going to various nations in the Middle East and criticizing America."
2012-10-22,ROMNEY,Rep,I think they looked at that and saw weakness.
2012-10-22,ROMNEY,Rep,"Then when there were dissidents in the streets of Tehran, a Green Revolution, holding signs saying, is America with us, the president was silent."
2012-10-22,ROMNEY,Rep,I think they noticed that as well.
2012-10-22,ROMNEY,Rep,"And I think that when the president said he was going to create daylight between ourselves and Israel, that they noticed that as well."
2012-10-22,ROMNEY,Rep,"All of these things suggested, I think, to the Iranian mullahs that, hey, you know, we can keep on pushing along here, we can keep talks going on, we’re just going to keep on spinning centrifuges."
2012-10-22,ROMNEY,Rep,"Now there are some 10,000 centrifuges spinning uranium, preparing to create a nuclear threat to the United States and to the world."
2012-10-22,ROMNEY,Rep,"That’s unacceptable for us, and it’s essential for a president to show strength from the very beginning, to make it very clear what is acceptable and not acceptable."
2012-10-22,ROMNEY,Rep,And an Iranian nuclear program is not acceptable to us.
2012-10-22,ROMNEY,Rep,They must not develop nuclear capability.
2012-10-22,ROMNEY,Rep,"And the way to make sure they understand that is by having, from the very beginning, the tightest sanctions possible."
2012-10-22,ROMNEY,Rep,They need to be tightened.
2012-10-22,ROMNEY,Rep,Our diplomatic isolation needs to be tougher.
2012-10-22,ROMNEY,Rep,We need to indict Ahmadinejad.
2012-10-22,ROMNEY,Rep,"We need to put the pressure on them as hard as we possibly can, because if we do that, we won’t have to take the military action."
2012-10-22,OBAMA,Dem,"Bob, let me just respond."
2012-10-22,OBAMA,Dem,"Nothing Governor Romney just said is true, starting with this notion of me apologizing."
2012-10-22,OBAMA,Dem,This has been probably the biggest whopper that’s been told during the course of this campaign.
2012-10-22,OBAMA,Dem,"And every fact checker and every reporter who’s looked at it, Governor, has said this is not true."
2012-10-22,OBAMA,Dem,"And when it comes to tightening sanctions, look, as I said before, we’ve put in the toughest, most crippling sanctions ever."
2012-10-22,OBAMA,Dem,"And the fact is, while we were coordinating an international coalition to make sure these sanctions were effective, you were still invested in a Chinese state oil company that was doing business with the Iranian oil sector."
2012-10-22,OBAMA,Dem,"So I’ll let the American people decide, judge, who’s going to be more effective and more credible when it comes to imposing crippling sanctions."
2012-10-22,OBAMA,Dem,"And with respect to our attitude about the Iranian revolution, I was very clear about the murderous activities that had taken place and that was contrary to international law and everything that civilized people stand for."
2012-10-22,OBAMA,Dem,And — and so the strength that we have shown in Iran is shown by the fact that we’ve been able to mobilize the world.
2012-10-22,OBAMA,Dem,"When I came into office, the world was divided."
2012-10-22,OBAMA,Dem,Iran was resurgent.
2012-10-22,OBAMA,Dem,"Iran is at its weakest point, economically, strategically, militarily, then since — then in many years."
2012-10-22,OBAMA,Dem,And we are going to continue to keep the pressure on to make sure that they do not get a nuclear weapon.
2012-10-22,OBAMA,Dem,That’s in America’s national interest and that will be the case so long as I’m president.
2012-10-22,ROMNEY,Rep,We’re four years closer to a nuclear Iran.
2012-10-22,ROMNEY,Rep,We’re four years closer to a nuclear Iran.
2012-10-22,ROMNEY,Rep,And — and — we should not have wasted these four years to the extent they — they continue to be able to spin these centrifuges and get that much closer.
2012-10-22,ROMNEY,Rep,That’s number one.
2012-10-22,ROMNEY,Rep,"Number two, Mr."
2012-10-22,ROMNEY,Rep,"President, the reason I call it an apology tour is because you went to the Middle East and you flew to Egypt and to Saudi Arabia and to Turkey and Iraq."
2012-10-22,ROMNEY,Rep,"And by the way, you skipped Israel, our closest friend in the region, but you went to the other nations."
2012-10-22,ROMNEY,Rep,"And by the way, they noticed that you skipped Israel."
2012-10-22,ROMNEY,Rep,"And then in those nations, and on Arabic TV, you said that America had been dismissive and derisive."
2012-10-22,ROMNEY,Rep,You said that on occasion America had dictated to other nations.
2012-10-22,ROMNEY,Rep,"President, America has not dictated to other nations."
2012-10-22,ROMNEY,Rep,We have freed other nations from dictators.
2012-10-22,OBAMA,Dem,"Bob, let me — let me respond."
2012-10-22,OBAMA,Dem,"If we’re going to talk about trips that we’ve taken — when I was a candidate for office, first trip I took was to visit our troops."
2012-10-22,OBAMA,Dem,"And when I went to Israel as a candidate, I didn’t take donors."
2012-10-22,OBAMA,Dem,I didn’t attend fundraisers.
2012-10-22,OBAMA,Dem,"I went to Yad Beshef (ph), the Holocaust museum there, to remind myself the nature of evil and why our bond with Israel will be unbreakable."
2012-10-22,OBAMA,Dem,"And then I went down to the border towns of Storok (ph), which had experienced missiles raining dowm from Hamas."
2012-10-22,OBAMA,Dem,And I saw families there who showed me there where missiles had come down near their children’s bedrooms.
2012-10-22,OBAMA,Dem,And I was reminded of what that would mean if those were my kids.
2012-10-22,OBAMA,Dem,"Which is why as president, we funded an Iron Dome program to stop those missiles."
2012-10-22,OBAMA,Dem,"So that’s how I’ve used my travels, when I travel to Israel and when I travel to the region."
2012-10-22,OBAMA,Dem,And the — the central question at this point is going to be: Who is going to be credible to all parties involved?
2012-10-22,OBAMA,Dem,"And they can look at my track record, whether it’s Iran sanctions, whether it’s dealing with counterterrorism, whether it’s supporting democracy, whether it’s supporting women’s rights, whether it’s supporting religious minorities."
2012-10-22,OBAMA,Dem,And they can say that the President of the United States and the United States of America has stood on the right side of history.
2012-10-22,OBAMA,Dem,And that kind of credibility is precisely why we’ve been able to show leadership on a wide range of issues facing the world right now.
2012-10-22,ROMNEY,Rep,"Bob, let’s not go into hypotheticals of that nature."
2012-10-22,ROMNEY,Rep,"Our relationship with Israel, my relationship with the prime minister of Israel is such that we would not get a call saying our bombers are on the way, or their fighters are on the way."
